year_shamsi,month_shamsi,month_number_shamsi,year,month,day,t_mean,t_min,t_max,rain,ww_max,snow
"1,346",BAH,5,"1,968",JAN,25,-3,-12,3,0,71,#NULL!
"1,346",BAH,6,"1,968",JAN,26,-4.6,-6,2,4,70,#NULL!
"1,346",BAH,7,"1,968",JAN,27,-8.5,-14,-2,0,10,#NULL!
"1,346",BAH,8,"1,968",JAN,28,-8.2,-14,-2,0,3,#NULL!
"1,346",BAH,9,"1,968",JAN,29,-4.5,-11,4,0,22,#NULL!
"1,346",BAH,10,"1,968",JAN,30,-6.5,-10,2,0,3,#NULL!
"1,346",BAH,11,"1,968",JAN,31,-7.1,-14,-1,0,2,#NULL!
"1,346",BAH,12,"1,968",FEB,1,-3.9,-10,0,0,3,#NULL!
"1,346",BAH,13,"1,968",FEB,2,-2.9,-4,-2,2,71,#NULL!
"1,346",BAH,14,"1,968",FEB,3,-5.8,-7,-1,0.4,70,#NULL!
"1,346",BAH,15,"1,968",FEB,4,-10.3,-18,-1,0,2,#NULL!
"1,346",BAH,16,"1,968",FEB,5,-10.3,-17,-2,0,2,#NULL!
"1,346",BAH,17,"1,968",FEB,6,-9.5,-19,0,0,2,#NULL!
"1,346",BAH,18,"1,968",FEB,7,-9.9,-18,-2,0,3,#NULL!
"1,346",BAH,19,"1,968",FEB,8,-8.6,-15,-1,0,3,#NULL!
"1,346",BAH,20,"1,968",FEB,9,-5.7,-10,1,0,2,#NULL!
"1,346",BAH,21,"1,968",FEB,10,-6.2,-16,1,0,2,#NULL!
"1,346",BAH,22,"1,968",FEB,11,-3.9,-10,2,0,3,#NULL!
"1,346",BAH,23,"1,968",FEB,12,-3.8,-9,2,0,3,#NULL!
"1,346",BAH,24,"1,968",FEB,13,-2.2,-8,4,0,3,#NULL!
"1,346",BAH,25,"1,968",FEB,14,0.5,-6,6,0,3,#NULL!
"1,346",BAH,26,"1,968",FEB,15,2.3,-4,7,0,68,#NULL!
"1,346",BAH,27,"1,968",FEB,16,1.2,0,2,11,70,#NULL!
"1,346",BAH,28,"1,968",FEB,17,1.2,0,5,0,3,#NULL!
"1,346",BAH,29,"1,968",FEB,18,1.5,-4,7,0,3,#NULL!
"1,346",BAH,30,"1,968",FEB,19,2.5,-3,8,0,3,#NULL!
"1,346",ESF,1,"1,968",FEB,20,3.8,-2,11,0,16,#NULL!
"1,346",ESF,2,"1,968",FEB,21,4.7,1,10,0,3,#NULL!
"1,346",ESF,3,"1,968",FEB,22,2,-1,7,0,26,#NULL!
"1,346",ESF,4,"1,968",FEB,23,0.4,-1,5,0.3,3,#NULL!
"1,346",ESF,5,"1,968",FEB,24,-0.2,-5,6,0,3,#NULL!
"1,346",ESF,6,"1,968",FEB,25,1.1,-4,8,0,3,#NULL!
"1,346",ESF,7,"1,968",FEB,26,2.1,-5,9,0,3,#NULL!
"1,346",ESF,8,"1,968",FEB,27,5.2,-2,14,0,3,#NULL!
"1,346",ESF,9,"1,968",FEB,28,7,2,16,0,3,#NULL!
"1,346",ESF,10,"1,968",FEB,29,9.5,3,16,0,16,#NULL!
"1,346",ESF,11,"1,968",MAR,1,6,4,10,4,60,#NULL!
"1,346",ESF,12,"1,968",MAR,2,4.1,1,10,1.6,80,#NULL!
"1,346",ESF,13,"1,968",MAR,3,3.8,-1,8,0,3,#NULL!
"1,346",ESF,14,"1,968",MAR,4,4.2,0,8,0,3,#NULL!
"1,346",ESF,15,"1,968",MAR,5,4.9,1,9,0,2,#NULL!
"1,346",ESF,16,"1,968",MAR,6,5.9,1,11,0,3,#NULL!
"1,346",ESF,17,"1,968",MAR,7,1.3,1,9,17,70,#NULL!
"1,346",ESF,18,"1,968",MAR,8,2.8,-1,8,0,3,#NULL!
"1,346",ESF,19,"1,968",MAR,9,2.8,-2,5,3,80,#NULL!
"1,346",ESF,20,"1,968",MAR,10,5.4,2,10,2,85,#NULL!
"1,346",ESF,21,"1,968",MAR,11,5.9,1,11,0.6,2,#NULL!
"1,346",ESF,22,"1,968",MAR,12,7.1,1,13,0,2,#NULL!
"1,346",ESF,23,"1,968",MAR,13,10.6,5,16,0,16,#NULL!
"1,346",ESF,24,"1,968",MAR,14,8,6,15,0,7,#NULL!
"1,346",ESF,25,"1,968",MAR,15,1,-5,6,1,27,#NULL!
"1,346",ESF,26,"1,968",MAR,16,4.1,-2,11,0,3,#NULL!
"1,346",ESF,27,"1,968",MAR,17,4.5,-4,13,0,3,#NULL!
"1,346",ESF,28,"1,968",MAR,18,4.8,0,11,0,3,#NULL!
"1,346",ESF,29,"1,968",MAR,19,4.1,-2,9,0,3,#NULL!
"1,346",ESF,30,"1,968",MAR,20,5.8,-1,12,0,3,#NULL!
"1,347",FAR,1,"1,968",MAR,21,2.1,-1,6,0,70,#NULL!
"1,347",FAR,2,"1,968",MAR,22,-1.2,-3,3,1,71,#NULL!
"1,347",FAR,3,"1,968",MAR,23,-0.4,-5,3,0.6,16,#NULL!
"1,347",FAR,4,"1,968",MAR,24,1.6,-3,7,0,3,#NULL!
"1,347",FAR,5,"1,968",MAR,25,3.1,-3,9,0,3,#NULL!
"1,347",FAR,6,"1,968",MAR,26,3.8,-1,8,0,3,#NULL!
"1,347",FAR,7,"1,968",MAR,27,5.6,-1,11,0,3,#NULL!
"1,347",FAR,8,"1,968",MAR,28,7.6,0,14,0,3,#NULL!
"1,347",FAR,9,"1,968",MAR,29,4.9,4,9,0.2,61,#NULL!
"1,347",FAR,10,"1,968",MAR,30,5.2,1,9,1,25,#NULL!
"1,347",FAR,11,"1,968",MAR,31,7,3,12,1,3,#NULL!
"1,347",FAR,12,"1,968",APR,1,9.6,3,15,0,60,#NULL!
"1,347",FAR,13,"1,968",APR,2,6.2,1,11,3,23,#NULL!
"1,347",FAR,14,"1,968",APR,3,5.9,3,11,0,16,#NULL!
"1,347",FAR,15,"1,968",APR,4,7,0,13,0,3,#NULL!
"1,347",FAR,16,"1,968",APR,5,10.5,5,16,0,3,#NULL!
"1,347",FAR,17,"1,968",APR,6,9.2,2,15,0,2,#NULL!
"1,347",FAR,18,"1,968",APR,7,10.8,4,17,0,62,#NULL!
"1,347",FAR,19,"1,968",APR,8,11.8,5,18,0,3,#NULL!
"1,347",FAR,20,"1,968",APR,9,13.3,6,19,0,3,#NULL!
"1,347",FAR,21,"1,968",APR,10,13,9,18,0.2,3,#NULL!
"1,347",FAR,22,"1,968",APR,11,13.7,6,21,0,3,#NULL!
"1,347",FAR,23,"1,968",APR,12,13.4,6,20,0.1,3,#NULL!
"1,347",FAR,24,"1,968",APR,13,14.7,7,22,0,3,#NULL!
"1,347",FAR,25,"1,968",APR,14,15.6,7,22,0,3,#NULL!
"1,347",FAR,26,"1,968",APR,15,14.6,10,22,0.5,3,#NULL!
"1,347",FAR,27,"1,968",APR,16,11.3,8,20,3,60,#NULL!
"1,347",FAR,28,"1,968",APR,17,11.3,8,17,9,80,#NULL!
"1,347",FAR,29,"1,968",APR,18,12.6,9,16,2.6,80,#NULL!
"1,347",FAR,30,"1,968",APR,19,7.8,5,13,10,80,#NULL!
"1,347",FAR,31,"1,968",APR,20,6.9,2,11,2.1,61,#NULL!
"1,347",ORD,1,"1,968",APR,21,11.5,7,17,2,80,#NULL!
"1,347",ORD,2,"1,968",APR,22,11.1,8,16,3,61,#NULL!
"1,347",ORD,3,"1,968",APR,23,9.7,8,13,14,61,#NULL!
"1,347",ORD,4,"1,968",APR,24,6.6,5,8,22,61,#NULL!
"1,347",ORD,5,"1,968",APR,25,6.5,5,10,0.4,60,#NULL!
"1,347",ORD,6,"1,968",APR,26,8,0,13,0,3,#NULL!
"1,347",ORD,7,"1,968",APR,27,11.3,6,17,0,6,#NULL!
"1,347",ORD,8,"1,968",APR,28,12.1,4,18,0,2,#NULL!
"1,347",ORD,9,"1,968",APR,29,13.1,7,18,0,16,#NULL!
"1,347",ORD,10,"1,968",APR,30,14.3,7,20,0,16,#NULL!
"1,347",ORD,11,"1,968",MAY,1,15.8,8,22,0,3,#NULL!
"1,347",ORD,12,"1,968",MAY,2,17,8,23,0,3,#NULL!
"1,347",ORD,13,"1,968",MAY,3,17.1,10,25,0,60,#NULL!
"1,347",ORD,14,"1,968",MAY,4,16.2,9,23,5,95,#NULL!
"1,347",ORD,15,"1,968",MAY,5,16.8,11,23,0.4,3,#NULL!
"1,347",ORD,16,"1,968",MAY,6,16,10,22,0,3,#NULL!
"1,347",ORD,17,"1,968",MAY,7,15.7,13,21,1,16,#NULL!
"1,347",ORD,18,"1,968",MAY,8,16.4,12,23,1,95,#NULL!
"1,347",ORD,19,"1,968",MAY,9,11.8,10,16,19,80,#NULL!
"1,347",ORD,20,"1,968",MAY,10,14.9,10,20,1,3,#NULL!
"1,347",ORD,21,"1,968",MAY,11,14.6,10,20,0,3,#NULL!
"1,347",ORD,22,"1,968",MAY,12,15.1,11,20,0,3,#NULL!
"1,347",ORD,23,"1,968",MAY,13,15.6,9,21,0,60,#NULL!
"1,347",ORD,24,"1,968",MAY,14,14.6,12,19,0.1,2,#NULL!
"1,347",ORD,25,"1,968",MAY,15,16.1,9,23,0,13,#NULL!
"1,347",ORD,26,"1,968",MAY,16,16.2,12,23,0,80,#NULL!
"1,347",ORD,27,"1,968",MAY,17,15.9,11,20,8,61,#NULL!
"1,347",ORD,28,"1,968",MAY,18,17.9,10,23,0,3,#NULL!
"1,347",ORD,29,"1,968",MAY,19,18.7,12,25,0,2,#NULL!
"1,347",ORD,30,"1,968",MAY,20,16.5,12,23,8,82,#NULL!
"1,347",ORD,31,"1,968",MAY,21,17,12,23,0,17,#NULL!
"1,347",KHO,1,"1,968",MAY,22,17.6,12,24,0,25,#NULL!
"1,347",KHO,2,"1,968",MAY,23,18.5,12,25,0,29,#NULL!
"1,347",KHO,3,"1,968",MAY,24,19,13,25,23,3,#NULL!
"1,347",KHO,4,"1,968",MAY,25,18.1,15,22,0,3,#NULL!
"1,347",KHO,5,"1,968",MAY,26,16.4,14,23,1,65,#NULL!
"1,347",KHO,6,"1,968",MAY,27,16.4,13,21,0.4,80,#NULL!
"1,347",KHO,7,"1,968",MAY,28,17.4,14,23,0,13,#NULL!
"1,347",KHO,8,"1,968",MAY,29,14.7,13,20,1,95,#NULL!
"1,347",KHO,9,"1,968",MAY,30,10.9,9,13,5,95,#NULL!
"1,347",KHO,10,"1,968",MAY,31,13.1,7,21,11,95,#NULL!
"1,347",KHO,11,"1,968",JUN,1,14.6,8,20,2,3,#NULL!
"1,347",KHO,12,"1,968",JUN,2,17,10,23,0,16,#NULL!
"1,347",KHO,13,"1,968",JUN,3,17.8,10,23,3,95,#NULL!
"1,347",KHO,14,"1,968",JUN,4,18.6,14,24,0,80,#NULL!
"1,347",KHO,15,"1,968",JUN,5,17.4,13,22,4,93,#NULL!
"1,347",KHO,16,"1,968",JUN,6,17.7,12,25,3,25,#NULL!
"1,347",KHO,17,"1,968",JUN,7,12.3,8,16,0,3,#NULL!
"1,347",KHO,18,"1,968",JUN,8,13.3,7,19,0,80,#NULL!
"1,347",KHO,19,"1,968",JUN,9,14.8,9,22,0.6,80,#NULL!
"1,347",KHO,20,"1,968",JUN,10,16.8,11,22,5,81,#NULL!
"1,347",KHO,21,"1,968",JUN,11,19,11,24,0,3,#NULL!
"1,347",KHO,22,"1,968",JUN,12,19.4,13,25,0,13,#NULL!
"1,347",KHO,23,"1,968",JUN,13,19.8,14,25,0,60,#NULL!
"1,347",KHO,24,"1,968",JUN,14,20.2,12,26,17,95,#NULL!
"1,347",KHO,25,"1,968",JUN,15,17.1,14,24,5,95,#NULL!
"1,347",KHO,26,"1,968",JUN,16,19.9,13,26,1,80,#NULL!
"1,347",KHO,27,"1,968",JUN,17,21,13,27,0.4,29,#NULL!
"1,347",KHO,28,"1,968",JUN,18,21.6,15,28,0,2,#NULL!
"1,347",KHO,29,"1,968",JUN,19,21.5,14,28,0,3,#NULL!
"1,347",KHO,30,"1,968",JUN,20,18.5,15,24,4.1,25,#NULL!
"1,347",KHO,31,"1,968",JUN,21,17.5,12,23,0,3,#NULL!
"1,347",TIR,1,"1,968",JUN,22,18.3,13,24,0,16,#NULL!
"1,347",TIR,2,"1,968",JUN,23,18.6,11,22,12,94,#NULL!
"1,347",TIR,3,"1,968",JUN,24,21,14,26,0,13,#NULL!
"1,347",TIR,4,"1,968",JUN,25,22.5,17,29,0,3,#NULL!
"1,347",TIR,5,"1,968",JUN,26,22.8,16,29,0,3,#NULL!
"1,347",TIR,6,"1,968",JUN,27,25.1,17,32,0,3,#NULL!
"1,347",TIR,7,"1,968",JUN,28,26.2,18,32,0,2,#NULL!
"1,347",TIR,8,"1,968",JUN,29,22.6,20,28,0,13,#NULL!
"1,347",TIR,9,"1,968",JUN,30,21.3,15,29,0.2,16,#NULL!
"1,347",TIR,10,"1,968",JUL,1,22.9,13,29,1,2,#NULL!
"1,347",TIR,11,"1,968",JUL,2,25.3,17,32,0,3,#NULL!
"1,347",TIR,12,"1,968",JUL,3,25,17,33,0,2,#NULL!
"1,347",TIR,13,"1,968",JUL,4,25.4,18,32,0,3,#NULL!
"1,347",TIR,14,"1,968",JUL,5,25,18,31,0,3,#NULL!
"1,347",TIR,15,"1,968",JUL,6,23,17,29,0,3,#NULL!
"1,347",TIR,16,"1,968",JUL,7,21.2,15,27,0,6,#NULL!
"1,347",TIR,17,"1,968",JUL,8,22,16,29,0,2,#NULL!
"1,347",TIR,18,"1,968",JUL,9,20.9,17,25,0,3,#NULL!
"1,347",TIR,19,"1,968",JUL,10,20.9,16,26,0,3,#NULL!
"1,347",TIR,20,"1,968",JUL,11,22,15,27,0,3,#NULL!
"1,347",TIR,21,"1,968",JUL,12,21.4,16,26,0,3,#NULL!
"1,347",TIR,22,"1,968",JUL,13,23.5,14,30,0,3,#NULL!
"1,347",TIR,23,"1,968",JUL,14,24.9,19,32,0,3,#NULL!
"1,347",TIR,24,"1,968",JUL,15,25.3,18,32,0,3,#NULL!
"1,347",TIR,25,"1,968",JUL,16,25.5,19,32,0,3,#NULL!
"1,347",TIR,26,"1,968",JUL,17,26,15,33,0,3,#NULL!
"1,347",TIR,27,"1,968",JUL,18,27.4,19,34,0,16,#NULL!
"1,347",TIR,28,"1,968",JUL,19,29,22,35,0,3,#NULL!
"1,347",TIR,29,"1,968",JUL,20,29.8,25,36,0,3,#NULL!
"1,347",TIR,30,"1,968",JUL,21,29,19,36,0,2,#NULL!
"1,347",TIR,31,"1,968",JUL,22,28.5,20,35,0,3,#NULL!
"1,347",MOR,1,"1,968",JUL,23,28.7,21,35,0,3,#NULL!
"1,347",MOR,2,"1,968",JUL,24,28.7,23,35,0,2,#NULL!
"1,347",MOR,3,"1,968",JUL,25,27.8,21,33,0,3,#NULL!
"1,347",MOR,4,"1,968",JUL,26,28.2,21,34,0,3,#NULL!
"1,347",MOR,5,"1,968",JUL,27,29.8,22,36,0,3,#NULL!
"1,347",MOR,6,"1,968",JUL,28,30.4,24,36,0,3,#NULL!
"1,347",MOR,7,"1,968",JUL,29,27.2,20,34,0,3,#NULL!
"1,347",MOR,8,"1,968",JUL,30,28.3,23,35,0,3,#NULL!
"1,347",MOR,9,"1,968",JUL,31,26,16,34,0,2,#NULL!
"1,347",MOR,10,"1,968",AUG,1,25.7,17,33,0,2,#NULL!
"1,347",MOR,11,"1,968",AUG,2,25.2,16,33,0,3,#NULL!
"1,347",MOR,12,"1,968",AUG,3,23.3,17,29,0,3,#NULL!
"1,347",MOR,13,"1,968",AUG,4,23.6,16,30,0,2,#NULL!
"1,347",MOR,14,"1,968",AUG,5,25.2,19,32,0,2,#NULL!
"1,347",MOR,15,"1,968",AUG,6,25.9,17,33,0,2,#NULL!
"1,347",MOR,16,"1,968",AUG,7,25.4,15,33,0,3,#NULL!
"1,347",MOR,17,"1,968",AUG,8,24.2,14,32,0,2,#NULL!
"1,347",MOR,18,"1,968",AUG,9,23.4,17,29,0,3,#NULL!
"1,347",MOR,19,"1,968",AUG,10,24.1,17,32,0,3,#NULL!
"1,347",MOR,20,"1,968",AUG,11,24.5,18,32,0,3,#NULL!
"1,347",MOR,21,"1,968",AUG,12,25,19,31,0,3,#NULL!
"1,347",MOR,22,"1,968",AUG,13,24.1,18,29,0,3,#NULL!
"1,347",MOR,23,"1,968",AUG,14,25,18,31,0,2,#NULL!
"1,347",MOR,24,"1,968",AUG,15,26,17,33,0,3,#NULL!
"1,347",MOR,25,"1,968",AUG,16,26.3,17,34,0,2,#NULL!
"1,347",MOR,26,"1,968",AUG,17,24.8,18,31,0,2,#NULL!
"1,347",MOR,27,"1,968",AUG,18,20.6,18,27,0,80,#NULL!
"1,347",MOR,28,"1,968",AUG,19,18.6,14,24,16,2,#NULL!
"1,347",MOR,29,"1,968",AUG,20,21.3,14,28,0,3,#NULL!
"1,347",MOR,30,"1,968",AUG,21,24.5,16,32,0,2,#NULL!
"1,347",MOR,31,"1,968",AUG,22,27,21,34,0,13,#NULL!
"1,347",SHA,1,"1,968",AUG,23,25.2,21,32,0,2,#NULL!
"1,347",SHA,2,"1,968",AUG,24,24.4,18,32,0,2,#NULL!
"1,347",SHA,3,"1,968",AUG,25,25.3,19,32,0,2,#NULL!
"1,347",SHA,4,"1,968",AUG,26,24.1,18,31,0,3,#NULL!
"1,347",SHA,5,"1,968",AUG,27,24.2,18,30,0,3,#NULL!
"1,347",SHA,6,"1,968",AUG,28,25,19,31,0,3,#NULL!
"1,347",SHA,7,"1,968",AUG,29,24.5,19,32,0,3,#NULL!
"1,347",SHA,8,"1,968",AUG,30,23.7,18,31,0,3,#NULL!
"1,347",SHA,9,"1,968",AUG,31,23.1,16,29,0,3,#NULL!
"1,347",SHA,10,"1,968",SEP,1,22.7,16,30,0,16,#NULL!
"1,347",SHA,11,"1,968",SEP,2,23.2,14,30,0,2,#NULL!
"1,347",SHA,12,"1,968",SEP,3,23.5,15,32,0,2,#NULL!
"1,347",SHA,13,"1,968",SEP,4,24.9,17,34,0,3,#NULL!
"1,347",SHA,14,"1,968",SEP,5,23.1,16,30,0,3,#NULL!
"1,347",SHA,15,"1,968",SEP,6,22.4,16,29,0,3,#NULL!
"1,347",SHA,16,"1,968",SEP,7,22,15,28,0,2,#NULL!
"1,347",SHA,17,"1,968",SEP,8,22.2,15,30,0,3,#NULL!
"1,347",SHA,18,"1,968",SEP,9,22.7,15,30,0,6,#NULL!
"1,347",SHA,19,"1,968",SEP,10,22.6,15,29,0,3,#NULL!
"1,347",SHA,20,"1,968",SEP,11,22,13,30,0,3,#NULL!
"1,347",SHA,21,"1,968",SEP,12,21.2,15,27,0,3,#NULL!
"1,347",SHA,22,"1,968",SEP,13,19.6,12,26,0,3,#NULL!
"1,347",SHA,23,"1,968",SEP,14,19.8,12,26,0,3,#NULL!
"1,347",SHA,24,"1,968",SEP,15,20.1,14,26,0,2,#NULL!
"1,347",SHA,25,"1,968",SEP,16,19.2,13,26,0,8,#NULL!
"1,347",SHA,26,"1,968",SEP,17,19.2,13,25,0,3,#NULL!
"1,347",SHA,27,"1,968",SEP,18,20.9,13,28,0,2,#NULL!
"1,347",SHA,28,"1,968",SEP,19,20.8,13,29,0,2,#NULL!
"1,347",SHA,29,"1,968",SEP,20,20.9,13,29,0,2,#NULL!
"1,347",SHA,30,"1,968",SEP,21,21.9,13,30,0,2,#NULL!
"1,347",SHA,31,"1,968",SEP,22,21.2,12,29,0,3,#NULL!
"1,347",MEH,1,"1,968",SEP,23,21.5,13,30,0,3,#NULL!
"1,347",MEH,2,"1,968",SEP,24,19.6,12,26,0,2,#NULL!
"1,347",MEH,3,"1,968",SEP,25,19.9,12,28,0,2,#NULL!
"1,347",MEH,4,"1,968",SEP,26,20.2,12,30,0,3,#NULL!
"1,347",MEH,5,"1,968",SEP,27,22.7,13,31,0,3,#NULL!
"1,347",MEH,6,"1,968",SEP,28,21.5,14,30,0,7,#NULL!
"1,347",MEH,7,"1,968",SEP,29,19,9,27,0,2,#NULL!
"1,347",MEH,8,"1,968",SEP,30,19,10,27,0,3,#NULL!
"1,347",MEH,9,"1,968",OCT,1,18.6,10,25,0,3,#NULL!
"1,347",MEH,10,"1,968",OCT,2,18.2,13,25,0,3,#NULL!
"1,347",MEH,11,"1,968",OCT,3,18.4,10,26,0,3,#NULL!
"1,347",MEH,12,"1,968",OCT,4,18.1,11,25,0,3,#NULL!
"1,347",MEH,13,"1,968",OCT,5,17.9,10,25,0,3,#NULL!
"1,347",MEH,14,"1,968",OCT,6,17.4,9,24,0,2,#NULL!
"1,347",MEH,15,"1,968",OCT,7,18.3,12,25,0,6,#NULL!
"1,347",MEH,16,"1,968",OCT,8,19.2,13,26,0,3,#NULL!
"1,347",MEH,17,"1,968",OCT,9,17.7,10,26,0,3,#NULL!
"1,347",MEH,18,"1,968",OCT,10,14.8,10,20,0,3,#NULL!
"1,347",MEH,19,"1,968",OCT,11,15.3,8,22,0,3,#NULL!
"1,347",MEH,20,"1,968",OCT,12,16.1,10,24,0,16,#NULL!
"1,347",MEH,21,"1,968",OCT,13,12.9,11,19,2.4,80,#NULL!
"1,347",MEH,22,"1,968",OCT,14,14.2,8,21,0.7,80,#NULL!
"1,347",MEH,23,"1,968",OCT,15,16,9,24,2,2,#NULL!
"1,347",MEH,24,"1,968",OCT,16,16.9,9,24,0,3,#NULL!
"1,347",MEH,25,"1,968",OCT,17,16.8,9,25,0,3,#NULL!
"1,347",MEH,26,"1,968",OCT,18,19.4,13,27,0,2,#NULL!
"1,347",MEH,27,"1,968",OCT,19,16.8,9,25,0,3,#NULL!
"1,347",MEH,28,"1,968",OCT,20,17.1,13,23,0,80,#NULL!
"1,347",MEH,29,"1,968",OCT,21,15.5,9,20,0.9,80,#NULL!
"1,347",MEH,30,"1,968",OCT,22,13.7,12,18,2,80,#NULL!
"1,347",ABA,1,"1,968",OCT,23,12.9,7,19,0.2,3,#NULL!
"1,347",ABA,2,"1,968",OCT,24,10.7,8,16,7,82,#NULL!
"1,347",ABA,3,"1,968",OCT,25,9.7,7,14,26,82,#NULL!
"1,347",ABA,4,"1,968",OCT,26,9.6,5,15,2,61,#NULL!
"1,347",ABA,5,"1,968",OCT,27,8.5,3,12,0,3,#NULL!
"1,347",ABA,6,"1,968",OCT,28,8.4,3,14,0,3,#NULL!
"1,347",ABA,7,"1,968",OCT,29,9.2,3,15,0,3,#NULL!
"1,347",ABA,8,"1,968",OCT,30,11.2,6,15,0,25,#NULL!
"1,347",ABA,9,"1,968",OCT,31,9.4,7,12,0.2,80,#NULL!
"1,347",ABA,10,"1,968",NOV,1,8.6,5,13,18,80,#NULL!
"1,347",ABA,11,"1,968",NOV,2,7.9,4,12,2.2,80,#NULL!
"1,347",ABA,12,"1,968",NOV,3,6.4,5,10,8,80,#NULL!
"1,347",ABA,13,"1,968",NOV,4,7.1,2,13,0.1,3,#NULL!
"1,347",ABA,14,"1,968",NOV,5,6.7,2,12,0,3,#NULL!
"1,347",ABA,15,"1,968",NOV,6,7.3,1,13,0,3,#NULL!
"1,347",ABA,16,"1,968",NOV,7,7.8,3,13,0,3,#NULL!
"1,347",ABA,17,"1,968",NOV,8,8.9,3,14,0,3,#NULL!
"1,347",ABA,18,"1,968",NOV,9,7.9,3,14,0,80,#NULL!
"1,347",ABA,19,"1,968",NOV,10,7.4,4,12,9,81,#NULL!
"1,347",ABA,20,"1,968",NOV,11,7.3,3,12,0.3,60,#NULL!
"1,347",ABA,21,"1,968",NOV,12,6.9,1,12,0,3,#NULL!
"1,347",ABA,22,"1,968",NOV,13,7.8,3,13,0,3,#NULL!
"1,347",ABA,23,"1,968",NOV,14,8.5,3,14,0,3,#NULL!
"1,347",ABA,24,"1,968",NOV,15,6.6,4,10,0.2,60,#NULL!
"1,347",ABA,25,"1,968",NOV,16,7.3,3,11,3,3,#NULL!
"1,347",ABA,26,"1,968",NOV,17,5.1,5,6,22,80,#NULL!
"1,347",ABA,27,"1,968",NOV,18,5.8,1,11,1,2,#NULL!
"1,347",ABA,28,"1,968",NOV,19,5.1,1,10,0,3,#NULL!
"1,347",ABA,29,"1,968",NOV,20,6.2,0,12,0,3,#NULL!
"1,347",ABA,30,"1,968",NOV,21,7.9,3,14,0,3,#NULL!
"1,347",AZA,1,"1,968",NOV,22,7.6,2,13,0,3,#NULL!
"1,347",AZA,2,"1,968",NOV,23,8.5,3,15,0,3,#NULL!
"1,347",AZA,3,"1,968",NOV,24,7.8,2,13,0,3,#NULL!
"1,347",AZA,4,"1,968",NOV,25,9.3,5,16,0,2,#NULL!
"1,347",AZA,5,"1,968",NOV,26,9.2,5,14,1.3,80,#NULL!
"1,347",AZA,6,"1,968",NOV,27,8.4,5,13,2,3,#NULL!
"1,347",AZA,7,"1,968",NOV,28,7.3,2,12,0,80,#NULL!
"1,347",AZA,8,"1,968",NOV,29,6.8,4,10,0.3,16,#NULL!
"1,347",AZA,9,"1,968",NOV,30,7.3,5,11,0.5,16,#NULL!
"1,347",AZA,10,"1,968",DEC,1,5.4,3,11,0,80,#NULL!
"1,347",AZA,11,"1,968",DEC,2,4.1,0,9,1,3,#NULL!
"1,347",AZA,12,"1,968",DEC,3,3.3,1,5,1,80,#NULL!
"1,347",AZA,13,"1,968",DEC,4,4.4,3,6,3,61,#NULL!
"1,347",AZA,14,"1,968",DEC,5,0.3,-1,4,13,73,#NULL!
"1,347",AZA,15,"1,968",DEC,6,0.9,-2,2,4,70,#NULL!
"1,347",AZA,16,"1,968",DEC,7,1.9,-1,4,2.1,80,#NULL!
"1,347",AZA,17,"1,968",DEC,8,2.7,-1,5,2,16,#NULL!
"1,347",AZA,18,"1,968",DEC,9,1.2,1,3,0.2,70,#NULL!
"1,347",AZA,19,"1,968",DEC,10,1.5,-4,7,0,3,#NULL!
"1,347",AZA,20,"1,968",DEC,11,6.1,1,11,0,2,#NULL!
"1,347",AZA,21,"1,968",DEC,12,2.3,2,6,12,73,#NULL!
"1,347",AZA,22,"1,968",DEC,13,-3.3,-4,-1,2,70,#NULL!
"1,347",AZA,23,"1,968",DEC,14,-0.6,-6,1,2,71,#NULL!
"1,347",AZA,24,"1,968",DEC,15,3.6,-1,6,7,80,#NULL!
"1,347",AZA,25,"1,968",DEC,16,0.9,0,4,11,80,#NULL!
"1,347",AZA,26,"1,968",DEC,17,4.3,-1,9,0,16,#NULL!
"1,347",AZA,27,"1,968",DEC,18,3.5,1,9,0,3,#NULL!
"1,347",AZA,28,"1,968",DEC,19,1.9,-1,7,0,3,#NULL!
"1,347",AZA,29,"1,968",DEC,20,0.7,-3,5,0,3,#NULL!
"1,347",AZA,30,"1,968",DEC,21,-0.9,-2,0,0,3,#NULL!
"1,347",DEY,1,"1,968",DEC,22,-1.5,-3,1,0,3,#NULL!
"1,347",DEY,2,"1,968",DEC,23,-1.3,-3,1,0,22,#NULL!
"1,347",DEY,3,"1,968",DEC,24,-0.4,-4,1,1.1,68,#NULL!
"1,347",DEY,4,"1,968",DEC,25,3.8,-3,10,9,23,#NULL!
"1,347",DEY,5,"1,968",DEC,26,4.1,1,9,0,61,#NULL!
"1,347",DEY,6,"1,968",DEC,27,5,2,8,9,61,#NULL!
"1,347",DEY,7,"1,968",DEC,28,2.9,0,7,0,3,#NULL!
"1,347",DEY,8,"1,968",DEC,29,2,-2,8,0,3,#NULL!
"1,347",DEY,9,"1,968",DEC,30,0.7,-4,6,0,3,#NULL!
"1,347",DEY,10,"1,968",DEC,31,-0.5,-3,2,0,3,#NULL!
"1,347",DEY,11,"1,969",JAN,1,0.9,-3,3,0,2,#NULL!
"1,347",DEY,12,"1,969",JAN,2,1.6,0,4,0,11,#NULL!
"1,347",DEY,13,"1,969",JAN,3,1.7,0,4,0,3,#NULL!
"1,347",DEY,14,"1,969",JAN,4,-2.7,-5,2,0,3,#NULL!
